All,appliances,All 4000
461.299,461.299,338.5680733945
387.966,387.966,284.7456880734
384.639,384.639,282.303853211
3255.9983753435,305.319,2389.7235782338
1859.4856666667,115.319,1364.7601223242
1957.8226666667,213.656,1436.9340672783
2083.6996666667,339.533,1529.3208562691
2107.8226666667,363.656,1547.0258103976
1986.1526666667,241.986,1457.7267278288
1764.4856666667,20.319,1295.035351682
1764.4856666667,20.319,1295.035351682
453.3662076684,86.986,332.7458404906
405.8193333333,56.986,297.8490519878
545.8193333333,196.986,400.6013455657
398.652,398.652,292.5886238532
156.982,156.982,115.216146789
208.652,208.652,153.1390825688
53.652,53.652,39.3776146789
145.523,145.523,106.8058715596
116.458,116.458,85.4737614679
43.125,43.125,31.6513761468
235.526,235.526,172.8631192661
431.986,431.986,317.0539449541
241.982,241.982,177.6014678899
196.986,196.986,144.5768807339
108.652,108.652,79.744587156
175.319,175.319,128.6744954128
105.319,105.319,77.2983486239
53.652,53.652,39.3776146789
86.986,86.986,63.8429357798
196.986,196.986,144.5768807339
208.649,208.649,153.1368807339
365.319,365.319,268.1240366972
241.986,241.986,177.6044036697
92.3901994217,20.319,67.8093206765
123.3812252566,86.986,90.5550277113
1851.3908532082,103.853,1358.8189748317
1956.1556666667,211.989,1435.7105810398
285.319,285.319,209.408440367
196.986,196.986,144.5768807339
83.592,83.592,61.3519266055
210.262,210.262,154.320733945
228.86,228.86,167.9706422018
56.698,56.698,41.6132110092
262.0678124746,187.179,192.3433486052
358.306,358.306,262.9768807339
252.229,252.229,185.1222018349
63.1135,63.1135,46.3218348624
53.652,53.652,39.3776146789
146.989,146.989,107.8818348624
2024.4886666667,280.322,1485.8632415902
366.979,366.979,269.3423853211
245.322,245.322,180.0528440367
71.986,71.986,52.8337614679
86.986,86.986,63.8429357798
53.652,53.652,39.3776146789
121.479,121.479,89.1588990826
181.1074652947,86.986,132.922910308
2112.0452690753,305.322,1550.1249681287
2222.8226666667,478.656,1631.4294801223
260.319,260.319,191.0598165138
123.319,123.319,90.5093577982
29.319,29.319,21.5185321101
23.319,23.319,17.1148623853
53.652,53.652,39.3776146789
130.301,130.301,95.6337614679
548.2325854861,530.819,402.3725398063
391.458,391.458,287.3086238532
61.2539,61.2539,44.9569908257
336.989,336.989,247.3313761468
456.219,456.219,334.8396330275
2216.6607638165,452.923,1626.9069826176
2447.2966666667,703.13,1796.1810397554
407.746,407.746,299.2631192661
171.3344752024,163.652,125.750073543
317.899,317.899,233.3203669725
191.532,191.532,140.5739449541
184.319,184.319,135.28
296.7085868408,210.118,217.7677701584
335.989,335.989,246.5974311927
212.652,212.652,156.0748623853
230.254,230.254,168.9937614679
296.719,296.719,217.775412844
249.499,249.499,183.1185321101
188.948,188.948,138.6774311927
1945.4426666667,201.276,1427.8478287462
108.768,108.768,79.8297247706
132.653,132.653,97.36
29.319,29.319,21.5185321101
222.656,222.656,163.4172477064
126.649,126.649,92.9533944954
248.649,248.649,182.4946788991
201.9127856191,175.319,148.1928701791
1764.4856666667,20.319,1295.035351682
169.785,169.785,124.6128440367
211.186,211.186,154.9988990826
144.519,144.519,106.0689908257
478.5600348055,424.516,351.236722793
596.182,596.182,437.5647706422
1973.6856666667,229.519,1448.5766360856
2022.9326666667,278.766,1484.7212232416
1879.3846325611,228.382,1379.3648679347
616.8583333333,268.025,452.7400611621
597.4893333333,248.656,438.5242813456
533.8743571805,495.319,391.8343905912
286.979,286.979,210.6267889908
183.649,183.649,134.7882568807
150.319,150.319,110.3258715596
150.319,150.319,110.3258715596
260.319,260.319,191.0598165138
166.982,166.982,122.5555963303
263.4789288116,208.652,193.3790303205
243.652,243.652,178.8271559633
83.652,83.652,61.3959633028
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
211.986,211.986,155.5860550459
175.319,175.319,128.6744954128
175.319,175.319,128.6744954128
90.319,90.319,66.2891743119
341.982,341.982,250.9959633028
278.656,278.656,204.5181651376
105.319,105.319,77.2983486239
53.652,53.652,39.3776146789
56.652,56.652,41.5794495413
141.985,141.985,104.2091743119
2059.4826666667,315.316,1511.546911315
71.986,71.986,52.8337614679
86.986,86.986,63.8429357798
210.319,210.319,154.3625688073
83.652,83.652,61.3959633028
203.5316919114,129.653,149.3810582836
2909.8961634194,190.989,2135.7036061794
1965.1556666667,220.989,1442.3160856269
3494.5156666667,1750.349,2564.7821406728
1844.4856666667,100.319,1353.7509480122
1926.3566666667,182.19,1413.8397553517
1931.1486666667,186.982,1417.3568195719
393.652,393.652,288.9188990826
203.786945523,176.985,149.5684003838
196.989,196.989,144.5790825688
259.871,259.871,190.7310091743
31.87,31.87,23.3908256881
143.653,143.653,105.4333944954
490.025157039,453.659,359.6514914048
316.989,316.989,232.6524770642
305.319,305.319,224.0873394495
253.649,253.649,186.1644036697
1932.5739016493,183.649,1418.4028635958
1871.1516666667,126.985,1373.322324159
130.319,130.319,95.6469724771
263.656,263.656,193.5089908257
431.986,431.986,317.0539449541
71.986,71.986,52.8337614679
694.5909,694.5909,509.7914862385
401.378,401.378,294.5893577982
1493.619,1493.619,1096.2341284404
318.652,318.652,233.8730275229
97.9209,97.9209,71.8685504587
284.795,284.795,209.023853211
320.1789415099,264.792,234.9937185393
213.122,213.122,156.4198165138
102.007,102.007,74.8675229358
112.366,112.366,82.4704587156
1917.8186666667,173.652,1407.5733333333
173.652,173.652,127.4510091743
250.246,250.246,183.6667889908
328.1105,328.1105,240.8150458716
420.319,420.319,308.4910091743
425.967,425.967,312.6363302752
483.799,483.799,355.0818348624
571.5193681101,554.406,419.4637564111
398.649,398.649,292.5864220183
2289.8756666667,545.709,1680.6426911315
671.0254830595,523.759,492.4957673831
345.322,345.322,253.4473394495
2040.0786666667,295.912,1497.3054434251
315.387,315.387,231.4766972477
2075.1271890686,368.652,1523.0291295916
2054.0200197362,293.303,1507.5376291642
2161.8656666667,417.699,1586.6903975535
2305.9226666667,561.756,1692.4203058104
2182.2575460011,412.143,1601.6569144962
2067.9900008998,258.049,1517.7908263485
2093.4556666667,349.289,1536.4812232416
2130.1226666667,385.956,1563.3927828746
2223.7726666667,479.606,1632.1267278288
2022.7556666667,278.589,1484.5913149847
261.919,261.919,192.2341284404
261.919,261.919,192.2341284404
151.919,151.919,111.5001834862
516.919,516.919,379.3900917431
348.649,348.649,255.8891743119
28.0199,28.0199,20.5650642202
31.87,31.87,23.3908256881
31.87,31.87,23.3908256881
255.203,255.203,187.3049541284
1986.0396666667,241.873,1457.6437920489
2188.3026666667,444.136,1606.0937003058
804.145730785,282.469,590.1987014936
561.5023333333,212.669,412.1118042813
594.3193333333,245.486,436.197675841
344.452,344.452,252.8088073395
243.769,243.769,178.9130275229
292.589,292.589,214.7442201835
315.919,315.919,231.8671559633
419.259,419.259,307.7130275229
307.586,307.586,225.7511926606
170.922,170.922,125.4473394495
216.516208731,196.986,158.9109788852
53.652,53.652,39.3776146789
146.989,146.989,107.8818348624
186.989,186.989,137.2396330275
315.316,315.316,231.424587156
170.503,170.503,125.1398165138
117.538,117.538,86.2664220183
50.871,50.871,37.3365137615
40.687,40.687,29.8620183486
689.7457800571,95.739,506.2354349043
2083.1866666667,339.02,1528.9443425077
2019.4856666667,275.319,1482.1913149847
1912.8186666667,168.652,1403.9036085627
79.9913263375,53.652,58.7092303395
166.735,166.735,122.3743119266
248.506,248.506,182.3897247706
416.306,416.306,305.5456880734
342.969,342.969,251.7203669725
357.966,357.966,262.7273394495
187.969,187.969,137.9588990826
518.6964062781,381.306,380.6946101123
2206.9164792228,187.969,1619.7552141085
2212.1326666667,467.966,1623.5836085627
3123.8056666667,1379.639,2292.7014067278
3550.4696666667,1806.303,2605.8492966361
839.689,839.689,616.2855045872
50.679,50.679,37.1955963303
213.656,213.656,156.8117431193
296.989,296.989,217.9735779817
248.649,248.649,182.4946788991
123.649,123.649,90.751559633
94.5879,94.5879,69.4223119266
123.653,123.653,90.7544954128
259.6598511803,130.319,190.5760375635
126.985,126.985,93.2
1797.8186666667,53.652,1319.4999388379
123.649,123.649,90.751559633
365.319,365.319,268.1240366972
171.986,171.986,126.2282568807
120.319,120.319,88.3075229358
53.652,53.652,39.3776146789
240.7100683602,196.986,176.6679400809
245.322,245.322,180.0528440367
1932.810852798,123.649,1418.5767726958
1977.8566666667,233.69,1451.6379204893
90.433,90.433,66.3728440367
195.6473918024,163.766,143.5944160018
403.7430983631,267.1,296.3252098078
140.959,140.959,103.456146789
339.259,339.259,248.9974311927
485.849,485.849,356.5864220183
272.819,272.819,200.2341284404
2025.8186666667,281.652,1486.8393883792
185.245,185.245,135.9596330275
282.566,282.566,207.3878899083
532.949,532.949,391.1552293578
518.012,518.012,380.192293578
1812.426,1812.426,1330.2209174312
2509.129,2509.129,1841.5625688073
1607.092,1607.092,1179.5170642202
161.189,161.189,118.303853211
232.036,232.036,170.3016513761
2074.9726666667,330.806,1522.9157186544
188.616,188.616,138.4337614679
274.708,274.708,201.6205504587
447.679,447.679,328.5717431193
540.122,540.122,396.4198165138
686.699,686.699,503.999266055
640.089,640.089,469.7900917431
570.099,570.099,418.4212844037
561.186,561.186,411.8796330275
673.942,673.942,494.6363302752
2130.9456666667,386.779,1563.9968195719
376.699,376.699,276.4763302752
220.5717112509,207.789,161.887494496
1899.636,1899.636,1394.2282568807
1879.219,1879.219,1379.2433027523
449.532,449.532,329.9317431193
336.106,336.106,246.6833027523
284.439,284.439,208.7625688073
362.3418232918,284.439,265.9389528747
2422.4556666667,678.289,1777.9491131499
2185.5226666667,441.356,1604.0533333333
2092.7586666667,348.592,1535.9696636086
950.8986738345,171.925,697.9072835483
432.4253333333,83.592,317.3763914373
465.7583333333,116.925,341.8409785933
153.592,153.592,112.7280733945
193.592,193.592,142.0858715596
435.255,435.255,319.4532110092
274.164,274.164,201.2212844037
86.986,86.986,63.8429357798
186.986,186.986,137.2374311927
260.319,260.319,191.0598165138
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
241.986,241.986,177.6044036697
238.649,238.649,175.1552293578
271.989,271.989,199.6249541284
163.652,163.652,120.111559633
126.985,126.985,93.2
86.986,86.986,63.8429357798
105.319,105.319,77.2983486239
208.652,208.652,153.1390825688
123.649,123.649,90.751559633
323.656,323.656,237.5456880734
246.989,246.989,181.2763302752
37.369,37.369,27.4267889908
123.649,123.649,90.751559633
230.001,230.001,168.8080733945
394.9831255358,266.139,289.8958719529
2133.2648091105,362.019,1565.6989424664
2043.9156666667,299.749,1500.1215902141
446.4931332331,375.276,327.7013821895
735.276,735.276,539.6521100917
591.8688175272,554.369,434.39913213
350.159,350.159,256.9974311927
586.819,586.819,430.6928440367
570.159,570.159,418.4653211009
422.959,422.959,310.4286238532
425.9116864724,400.239,312.5957331907
465.232,465.232,341.4546788991
420.556,420.556,308.6649541284
2085.3556666667,341.189,1530.5362691132
380.3501622486,274.519,279.1560823843
489.519,489.519,359.28
575.708,575.708,422.5379816514
175.319,175.319,128.6744954128
1858.1962230193,86.986,1363.8137416656
1781.1526666667,36.986,1307.2680122324
134.366,134.366,98.6172477064
258.0585930364,186.033,189.4008022286
432.699,432.699,317.5772477064
355.319,355.319,260.784587156
230.322,230.322,169.0436697248
70.319,70.319,51.6102752294
136.989,136.989,100.5423853211
36.986,36.986,27.1456880734
290.169,290.169,212.9680733945
221.079,221.079,162.2598165138
230.392,230.392,169.0950458716
195.4167103103,153.766,143.4251084846
1959.1086666667,214.942,1437.8779204893
585.1172030295,479.169,429.4438187373
333.4055124767,305.996,244.7012935609
304.2584726372,220.433,223.3089707429
2100.3924555479,253.763,1541.5724444388
2031.2696666667,287.103,1490.8401223242
290.43,290.43,213.1596330275
633.2620451371,376.986,464.7794826694
2379.8141380834,208.502,1746.6525784099
1988.7766666667,244.61,1459.6525993884
1956.7446666667,212.578,1436.1428746177
1819.4876666667,75.321,1335.4037920489
129.999,129.999,95.4121100917
280.255,280.255,205.6917431193
288.476,288.476,211.7255045872
346.485,346.485,254.3009174312
361.612,361.612,265.4033027523
313.9781875862,295.469,230.4427064853
194.179,194.179,142.5166972477
235.712,235.712,172.9996330275
362.189,362.189,265.8267889908
986.158,986.158,723.7856880734
1063.023,1063.023,780.2003669725
318.017,318.017,233.4069724771
71.468,71.468,52.4535779817
1927.8426666667,183.676,1414.9303975535
202.644,202.644,148.7295412844
144.801,144.801,106.2759633028
287.9727742584,262.529,211.3561645933
358.069,358.069,262.8029357798
262.529,262.529,192.6818348624
20.319,20.319,14.9130275229
53.652,53.652,39.3776146789
243.652,243.652,178.8271559633
1901.1556666667,156.989,1395.3436085627
93.652,93.652,68.735412844
1764.4856666667,20.319,1295.035351682
1867.8156666667,123.649,1370.8738837921
550.7410398901,175.319,404.2136072588
524.1523333333,175.319,384.6989602446
522.4853333333,173.652,383.4754740061
150.319,150.319,110.3258715596
340.319,340.319,249.775412844
280.322,280.322,205.7409174312
216.989,216.989,159.2579816514
341.989,341.989,251.0011009174
328.649,328.649,241.2102752294
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
130.319,130.319,95.6469724771
223.656,223.656,164.1511926606
250.319,250.319,183.7203669725
240.7043220679,175.319,176.6637226186
56.986,56.986,41.824587156
130.319,130.319,95.6469724771
123.653,123.653,90.7544954128
146.989,146.989,107.8818348624
301.989,301.989,221.6433027523
194.242,194.242,142.5629357798
235.175,235.175,172.6055045872
314.256,314.256,230.6466055046
307.592,307.592,225.7555963303
357.629,357.629,262.48
352.816,352.816,258.9475229358
518.699,518.699,380.6965137615
474.359,474.359,348.1533944954
2151.8626666667,407.696,1579.3487461774
1783.9419549557,1768.512,1309.3151962977
2528.2051777481,2502.696,1855.5634332096
2426.029,2426.029,1780.5717431193
650.4373565373,576.452,477.3852158072
2085.1986666667,341.032,1530.4210397554
461.9974906771,317.699,339.0807271025
324.3922417267,296.032,238.0860489737
2036.7556666667,292.589,1494.8665443425
1933.4226666667,189.256,1419.0258103976
20.319,20.319,14.9130275229
130.319,130.319,95.6469724771
86.986,86.986,63.8429357798
1416.949,1416.949,1039.9625688073
1215.319,1215.319,891.9772477064
2726.989,2726.989,2001.4598165138
3106.989,3106.989,2280.3588990826
4171.158792289,4163.652,3061.400948469
3293.649,3293.649,2417.3570642202
1887.016,1887.016,1384.9658715596
329.161,329.161,241.5860550459
326.41,326.41,239.5669724771
485.319,485.319,356.1974311927
1841.524,1841.524,1351.5772477064
100.319,100.319,73.6286238532
100.319,100.319,73.6286238532
408.589,408.589,299.8818348624
2147.7556666667,403.589,1576.3344342508
117.309,117.309,86.0983486239
173.259,173.259,127.1625688073
580.5871201399,533.252,426.1189872587
459.2806647888,443.479,337.0867264505
327.0606647888,311.259,240.0445246157
162.462,162.462,119.2381651376
1946.2726666667,202.106,1428.4570030581
564.339,564.339,414.1937614679
961.9913003773,929.186,706.0486608274
195.912,195.912,143.7886238532
310.909,310.909,228.1900917431
280.709,280.709,206.0249541284
209.204,209.204,153.5442201835
735.74589427,671.97,539.9969866202
3489.9286666667,1745.762,2561.4155351682
2497.9333519983,717.495,1833.3455794483
311.48,311.48,228.6091743119
96.968,96.968,71.1691743119
316.6861598124,263.088,232.4302090366
302.2471598124,248.649,221.8327778439
87.5973897421,20.319,64.291662196
64.184,64.184,47.1075229358
191.121,191.121,140.272293578
2048.5686666667,304.402,1503.5366360856
395.722,395.722,290.4381651376
211.186,211.186,154.9988990826
484.9078465072,332.852,355.8956671612
2025.3486666667,281.182,1486.4944342508
1995.3516666667,251.185,1464.4782874618
283.2705471044,220.852,207.9049887005
144.519,144.519,106.0689908257
271.189,271.189,199.0377981651
344.522,344.522,252.8601834862
177.852,177.852,130.5335779817
214.519,214.519,157.4451376147
442.852,442.852,325.0289908257
341.289,341.289,250.4873394495
1936.4986666667,192.332,1421.2834250765
1954.4856666667,210.319,1434.4848929664
1017.1159941918,198.649,746.5071517004
627.4893333333,278.656,460.5426299694
597.4893333333,248.656,438.5242813456
20.319,20.319,14.9130275229
210.319,210.319,154.3625688073
71.986,71.986,52.8337614679
238.845,238.845,175.2990825688
238.845,238.845,175.2990825688
150.512,150.512,110.4675229358
157.178,157.178,115.36
320.515,320.515,235.2403669725
210.515,210.515,154.5064220183
83.845,83.845,61.5376146789
349.026,349.026,256.1658715596
348.296,348.296,255.6300917431
266.629,266.629,195.6910091743
222.366,222.366,163.2044036697
187.179,187.179,137.3790825688
252.585,252.585,185.3834862385
175.319,175.319,128.6744954128
175.319,175.319,128.6744954128
131.832,131.832,96.7574311927
131.832,131.832,96.7574311927
160.7301243506,130.319,117.9670637435
196.989,196.989,144.5790825688
262.0243008754,231.203,192.3114134865
93.161,93.161,68.3750458716
201.986,201.986,148.2466055046
295.743,295.743,217.0590825688
1880.0006666667,135.834,1379.8170030581
193.6161329696,156.925,142.1035838309
135.259,135.259,99.2726605505
196.41,196.41,144.1541284404
145.319,145.319,106.656146789
20.319,20.319,14.9130275229
102.3391508061,86.986,75.1113033439
2027.8156666667,283.649,1488.3050764526
220.319,220.319,161.7020183486
20.319,20.319,14.9130275229
86.986,86.986,63.8429357798
175.319,175.319,128.6744954128
123.649,123.649,90.751559633
193.649,193.649,142.127706422
246.989,246.989,181.2763302752
1374.216,1374.216,1008.5988990826
861.989,861.989,632.6524770642
346.982,346.982,254.6656880734
1877.8186666667,133.652,1378.2155351682
606.989,606.989,445.4965137615
1723.653,1723.653,1265.0664220184
760.312,760.312,558.0271559633
320.322,320.322,235.0987155963
123.649,123.649,90.751559633
97.17,97.17,71.3174311927
50.871,50.871,37.3365137615
159.021,159.021,116.7126605505
243.145,243.145,178.4550458716
2121.6258154276,261.898,1557.1565617817
1983.0106666667,238.844,1455.4206727829
70.319,70.319,51.6102752294
196.989,196.989,144.5790825688
1530.289,1530.289,1123.1478899083
2156.479,2156.479,1582.736880734
859.9820421063,362.534,631.179480445
2840.2275692078,266.999,2084.5706929966
1978.4256666667,234.259,1452.0555351682
2045.0956666667,300.929,1500.98764526
1968.2356666667,224.069,1444.5766360856
2197.9316666667,453.765,1613.1608562691
2186.6856666667,442.519,1604.906911315
1961.1396666667,216.973,1439.3685626911
77.377,77.377,56.7904587156
74.827,74.827,54.9188990826
169.509,169.509,124.4102752294
123.653,123.653,90.7544954128
161.751,161.751,118.7163302752
434.126,434.126,318.624587156
439.155,439.155,322.3155963303
249.245,249.245,182.9321100917
406.411,406.411,298.2833027523
129.744,129.744,95.2249541284
416.2000095411,317.546,305.4678969109
1997.7036666667,253.537,1466.2045259939
213.0169,213.0169,156.3426788991
207.2729403257,136.451,152.1269286794
211.186,211.186,154.9988990826
461.718,461.718,338.8755963303
263.649,263.649,193.503853211
2029.2965665961,105.319,1489.3919754833
1986.1526666667,241.986,1457.7267278288
86.986,86.986,63.8429357798
328.656,328.656,241.215412844
368.656,368.656,270.5732110092
160.319,160.319,117.6653211009
1904.4856666667,160.319,1397.78764526
1831.1526666667,86.986,1343.9652599388
913.2988058309,123.649,670.3110501511
420.8193333333,71.986,308.8582262997
435.8193333333,86.986,319.8674006116
265.319,265.319,194.7295412844
495.319,495.319,363.5368807339
448.649,448.649,329.2836697248
256.982,256.982,188.6106422018
150.319,150.319,110.3258715596
150.319,150.319,110.3258715596
320.319,320.319,235.0965137615
218.652,218.652,160.4785321101
335.319,335.319,246.1056880734
160.319,160.319,117.6653211009
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
293.135,293.135,215.1449541284
383.54,383.54,281.4972477064
352.669,352.669,258.8396330275
1021.7531010546,151.487,749.9105328841
2185.9287406157,93.652,1604.3513692593
2072.7135951493,274.177,1521.2576845133
1953.0386666667,208.872,1433.4228746177
1995.3856666667,251.219,1464.5032415902
1849.3606666667,105.194,1357.3289296636
2191.3416666667,447.175,1608.3241590214
512.6756563631,423.845,376.2757110922
90.319,90.319,66.2891743119
117.6698601604,61.2539,86.3632001177
139.0334677944,86.986,102.0429121427
1797.8186666667,53.652,1319.4999388379
2122.8226666667,378.656,1558.0349847095
477.826,477.826,350.6979816514
213.3816148476,213.246,156.6103595212
1437.793,1437.793,1055.2609174312
1346.952,1346.952,988.5886238532
218.653,218.653,160.479266055
321.986,321.986,236.32
764.743,764.743,561.279266055
3079.9710049457,1934.436,2260.5291779418
2676.9958357878,916.509,1964.7675858993
1990.6826666667,246.516,1461.051498471
2005.6826666667,261.516,1472.0606727829
2175.6826666667,431.516,1596.8313149847
2005.6826666667,261.516,1472.0606727829
2020.6826666667,276.516,1483.0698470948
273.182,273.182,200.5005504587
446.519,446.519,327.7203669725
379.846,379.846,278.7860550459
419.4627868549,364.849,307.8625958568
126.41,126.41,92.7779816514
90.319,90.319,66.2891743119
196.986,196.986,144.5768807339
219.4887743933,196.989,161.0926784538
175.319,175.319,128.6744954128
316.986,316.986,232.6502752294
1900.1376666667,155.971,1394.5964525994
20.319,20.319,14.9130275229
147.788,147.788,108.4682568807
391.52,391.52,287.3541284404
278.656,278.656,204.5181651376
123.649,123.649,90.751559633
150.319,150.319,110.3258715596
285.869,285.869,209.8121100917
637.9651051306,503.649,468.2312698206
2362.8156666667,618.649,1734.1766360856
2343.4536666667,599.287,1719.9659938838
431.144,431.144,316.4359633028
764.2352884505,361.2509,560.9066337252
2257.9986666667,513.832,1657.2467278288
2462.8156666667,718.649,1807.5711314985
813.389,813.389,596.9827522936
586.899,586.899,430.751559633
493.8727550039,487.969,362.4754165167
443.959,443.959,325.8414678899
488.379,488.379,358.4433027523
660.809,660.809,484.9974311927
447.476,447.476,328.4227522936
565.9581286272,529.606,415.3821127539
2392.1726666667,648.006,1755.723058104
453.449,453.449,332.8066055046
380.029,380.029,278.9203669725
518.329,518.329,380.4249541284
462.599,462.599,339.5222018349
278.596,278.596,204.4741284404
180.796,180.796,132.6943119266
431.929,431.929,317.0121100917
510.262,510.262,374.5042201835
510.262,510.262,374.5042201835
366.922,366.922,269.3005504587
2141.5915656735,366.922,1571.8103234301
2083.7586666667,339.592,1529.3641590214
360.262,360.262,264.4124770642
260.262,260.262,191.0179816514
238.592,238.592,175.1133944954
196.41,196.41,144.1541284404
196.986,196.986,144.5768807339
104.4158467181,46.69,76.6354838298
1827.8186666667,83.652,1341.5182874618
1924.4886666667,180.322,1412.4687461774
612.672846981,53.652,449.6681445732
545.8223333333,196.989,400.6035474006
700.8193333333,351.986,514.3628134557
71.986,71.986,52.8337614679
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
213.656,213.656,156.8117431193
210.319,210.319,154.3625688073
327.669,327.669,240.4910091743
275.515,275.515,202.2128440367
186.116,186.116,136.5988990826
171.116,171.116,125.5897247706
277.782,277.782,203.8766972477
153.845,153.845,112.9137614679
271.494,271.494,199.2616513761
341.986,341.986,250.9988990826
235.7032146058,233.649,172.9931850318
90.319,90.319,66.2891743119
53.652,53.652,39.3776146789
156.982,156.982,115.216146789
246.072,246.072,180.6033027523
355.912,355.912,261.2198165138
196.492,196.492,144.2143119266
256.579,256.579,188.3148623853
256.579,256.579,188.3148623853
86.986,86.986,63.8429357798
53.652,53.652,39.3776146789
116.985,116.985,85.8605504587
380.316,380.316,279.1310091743
285.319,285.319,209.408440367
160.319,160.319,117.6653211009
20.319,20.319,14.9130275229
1797.8186666667,53.652,1319.4999388379
230.319,230.319,169.0414678899
97.17,97.17,71.3174311927
82.17,82.17,60.3082568807
365.319,365.319,268.1240366972
198.649,198.649,145.7974311927
123.653,123.653,90.7544954128
1501.2331940654,1496.952,1101.8225277545
2090.319,2090.319,1534.1790825688
2020.319,2020.319,1482.8029357798
2123.1115253423,301.989,1558.2469910769
2100.6765673855,186.989,1541.7809668884
1764.4856666667,20.319,1295.035351682
86.986,86.986,63.8429357798
64.7939049361,56.986,47.5551595861
178.652,178.652,131.120733945
246.072,246.072,180.6033027523
71.986,71.986,52.8337614679
256.989,256.989,188.6157798165
183.649,183.649,134.7882568807
53.652,53.652,39.3776146789
746.033510498,344.304,547.5475306408
2013.6456666667,269.479,1477.9050764526
2004.7426666667,260.576,1471.370764526
1928.0026666667,183.836,1415.0478287462
250.639,250.639,183.9552293578
277.659,277.659,203.7864220183
387.012,387.012,284.0455045872
454.217,454.217,333.3702752294
223.189,223.189,163.808440367
2385.312,2385.312,1750.687706422
1813.759,1813.759,1331.1992660551
529.889,529.889,388.9093577982
555.572,555.572,407.759266055
756.942,756.942,555.5537614679
1175.282,1175.282,862.592293578
461.309,461.309,338.575412844
628.252,628.252,461.1023853211
512.952,512.952,376.4785321101
524.619,524.619,385.0414678899
1366.71408232,147.853,1003.092904455
2037.7616666667,293.595,1495.6048929664
2154.8226666667,410.656,1581.5212232416
2008.5626666667,264.396,1474.1744342508
1894.4256666667,150.259,1390.4041590214
1886.9706260119,83.592,1384.9325695501
1878.5231521824,108.077,1378.7325887577
1867.8156666667,123.649,1370.8738837921
437.539,437.539,321.1295412844
286.986,286.986,210.6319266055
20.319,20.319,14.9130275229
81.0316060813,20.319,59.4727384083
20.319,20.319,14.9130275229
160.319,160.319,117.6653211009
351.986,351.986,258.3383486239
208.652,208.652,153.1390825688
105.319,105.319,77.2983486239
1764.4856666667,20.319,1295.035351682
138.653,138.653,101.7636697248
2146.1556666667,401.989,1575.1601223242
1989.4856666667,245.319,1460.1729663609
392.3176612314,43.125,287.9395678763
443.4212333333,94.5879,325.4467767584
402.4853333333,53.652,295.4020795107
79.202,79.202,58.1299082569
305.316,305.316,224.0851376147
326.986,326.986,239.9897247706
196.986,196.986,144.5768807339
56.986,56.986,41.824587156
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
93.161,93.161,68.3750458716
291.989,291.989,214.303853211
353.319,353.319,259.3166972477
115.986,115.986,85.1273394495
205.989,205.989,151.184587156
79.319,79.319,58.2157798165
1454.0299318021,377.652,1067.1779315979
2161.7976666667,417.631,1586.6404892966
2035.8786666667,291.712,1494.2228746177
1838.6656666667,94.499,1349.4793883792
3110.1340011032,79.319,2282.667156773
2278.9079753286,175.985,1672.5930094155
2040.3356666667,296.169,1497.4940672783
2171.7130675486,400.132,1593.9178477421
1992.6100675486,221.029,1462.4661046228
1951.5157048289,151.033,1432.3051044616
1942.9226666667,198.756,1425.9982874618
1986.9956666667,242.829,1458.3454434251
2055.9986666667,311.832,1508.9898470948
518.496,518.496,380.5475229358
391.656,391.656,287.4539449541
323.639,323.639,237.5332110092
148.536,148.536,109.0172477064
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
193.8709902181,160.319,142.2906350225
410.2678134327,393.492,301.1139915102
1886.1516666667,141.985,1384.331498471
86.986,86.986,63.8429357798
100.495,100.495,73.7577981651
184.006,184.006,135.0502752294
241.986,241.986,177.6044036697
248.649,248.649,182.4946788991
160.319,160.319,117.6653211009
20.319,20.319,14.9130275229
53.652,53.652,39.3776146789
116.985,116.985,85.8605504587
1970.3226010178,210.319,1446.1083310222
302.669,302.669,222.1423853211
312.175,312.175,229.119266055
123.649,123.649,90.751559633
86.986,86.986,63.8429357798
20.319,20.319,14.9130275229
20.319,20.319,14.9130275229
387.703,387.703,284.5526605505
283.649,283.649,208.1827522936
195.5612431993,86.986,143.5311876692
1960.0326666667,215.866,1438.5560856269
2008.7141476593,248.161,1474.2856129609
180.0384809926,163.652,132.1383346735
1653.652,1653.652,1213.6895412844
128.841,128.841,94.5622018349
367.579,367.579,269.7827522936
414.7274785835,367.579,304.3871402447
512.576,512.576,376.2025688073
473.762,473.762,347.7152293578
528.45204053,420.909,387.8547086459
2135.5956666667,391.429,1567.4096636086
1896.1741366359,132.579,1391.6874397328
272.9144616537,238.336,200.3041920394
132.579,132.579,97.3056880734
415.5661467138,399.066,305.0026764872
432.499,432.499,317.4304587156
401.446,401.446,294.639266055
262.579,262.579,192.7185321101
233.736,233.736,171.5493577982
206.3324945458,194.552,151.4366932446
242.133,242.133,177.712293578
422.132,422.132,309.8216513761
370.924,370.924,272.2377981651
