Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
2.7,3.83,3.83,0.52,2501.53
40.82,44.89,41.68,11.88,2501.53
86.05,92.27,60.11,44.72,2501.53
130.09,138.77,94.2,92.39,2501.53
175.96,191.29,148.87,150.75,2501.53
216.53,235.8,195.06,225.13,2501.53
250.12,273.64,265.32,302.76,2501.53
280.5,308.79,300.84,384.74,2501.53
312.86,338.04,406.22,468.67,2501.53
346.57,366.58,431.32,555.58,2501.53
377.65,390.83,562.69,645.61,2501.53
406.93,410.55,573.83,722.07,2501.53
435.25,418.7,714.18,788.37,2501.53
466.01,424.19,704.96,831.01,2501.53
499.25,427.52,694.3,866.62,2501.53
532.75,429.08,794.11,884.31,2501.53
546.05,423.62,770.48,861.37,2501.53
562,416.56,836.23,849.85,2501.53
580.57,408.48,807.27,812.35,2501.53
599.68,399.76,778.7,766.81,2501.53
577.25,379.45,753.57,680.67,2501.53
553.97,358.25,713.76,588.48,2501.53
530.99,336.27,559.4,495.26,2501.53
507.54,314,525.95,423.86,2501.53
451.86,292.47,407.49,360.24,2501.53
385.99,269.5,351.39,306.98,2501.53
330.4,244.91,296.7,231.32,2501.53
281.39,218.18,214.53,177.77,2501.53
242.8,185.05,182.91,120.35,2501.53
194.16,143.65,108.19,74.43,2501.53
142.76,103.9,92.64,43.21,2501.53
85.71,61.65,61.6,20.95,2501.53
30.13,21.6,8.83,5.61,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
5.12,6.08,6.08,0.03,2501.53
32.86,32.05,26.3,1.58,2501.53
63.7,60.68,31.44,9.19,2501.53
92.81,88.65,39.4,23.64,2501.53
122.67,116.31,54.14,47.32,2501.53
152.02,139.86,80.79,83.25,2501.53
177.8,159.09,103.77,124.03,2501.53
202.85,175.79,123.23,162.95,2501.53
221.25,188.89,158.61,208.97,2501.53
239.52,201.49,172.71,252.48,2501.53
257.48,212.87,231.46,301,2501.53
274.88,223.05,240.7,346.23,2501.53
284.73,224.57,335.75,373.63,2501.53
296.92,226.98,332.62,380.42,2501.53
310.4,231.14,376.56,374.45,2501.53
323.69,238.44,376.62,363.46,2501.53
318.81,244.25,375.55,350.45,2501.53
314.95,253.49,357.64,350.9,2501.53
312.04,265.48,364.46,337.53,2501.53
308.36,280.21,343.94,307.76,2501.53
282.36,285.47,346.04,304.85,2501.53
256.97,295.52,353.11,315.17,2501.53
235.75,312.49,333.09,327.9,2501.53
216.49,332.1,351.71,330.4,2501.53
171.26,307.77,306.41,348.01,2501.53
136.92,276.65,275.7,339.33,2501.53
109.79,245.3,244.73,314.12,2501.53
86.95,223.87,274.63,265.97,2501.53
74.11,194.63,223.6,226.65,2501.53
60.04,159.73,181.11,170.68,2501.53
44.75,120.59,127.37,111.99,2501.53
28.07,74.99,75.01,61.17,2501.53
11.18,29.78,26.31,23.26,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
9.4,9.95,9.95,1.92,2501.53
56.72,70.35,62.42,16.21,2501.53
109.02,139.17,87.2,53.23,2501.53
160.97,205.75,156.33,125.34,2501.53
222.52,284.67,205.49,204.02,2501.53
280.23,359.71,283.43,280.16,2501.53
333.83,433.99,361.51,360.08,2501.53
387.35,518.89,443.85,429.53,2501.53
430.26,597.63,526.35,512.27,2501.53
472.56,661.61,583.35,618.76,2501.53
514.54,730.7,656.36,718.47,2501.53
558.57,805.9,795.57,811.75,2501.53
588.66,847.02,837.23,885.86,2501.53
615.17,881.86,872.59,946.09,2501.53
639.56,907.61,953.01,988.11,2501.53
664.83,926.78,969.95,1019.59,2501.53
679.43,918.34,1007.65,1036.36,2501.53
694.9,903.62,988.49,1040.78,2501.53
711.33,881.61,962.24,1034.79,2501.53
729.86,854.81,1011.7,1008.9,2501.53
705.33,827.63,976.69,966.75,2501.53
677.49,796.62,937.53,912.32,2501.53
648.19,761.62,895.51,844.24,2501.53
617.93,720.85,848.01,765.98,2501.53
558.79,655.81,720.49,680.81,2501.53
494.5,579.99,633.7,586.88,2501.53
420.43,491.56,527.96,490.88,2501.53
357.39,417.56,426.07,396.56,2501.53
308.25,359.77,364.6,310.25,2501.53
246.98,295.1,269.08,226.27,2501.53
182.46,214.27,201.9,145.54,2501.53
113.91,134.14,134.12,78.24,2501.53
45.9,54.9,38.96,28.86,2501.53
0.06,0.07,0.07,0.01,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
5.93,7.98,7.87,0.49,2501.53
43.2,50.18,50.01,2.95,2501.53
83.84,96.93,89.98,15.26,2501.53
123.77,142.12,99.68,47.58,2501.53
163.79,198.23,100.09,95.92,2501.53
201.78,254.91,150.62,157.71,2501.53
231.23,301.56,198.91,235.47,2501.53
255.16,348.2,279.27,307.27,2501.53
274.98,389.14,318.49,378.95,2501.53
293.5,430.89,421.9,448.77,2501.53
310.73,468.11,455.89,510.37,2501.53
327.44,504.05,542.53,550.95,2501.53
339.22,515.6,549.84,578.52,2501.53
350.83,527.1,557.27,633.55,2501.53
362.76,537.71,592.29,678.92,2501.53
375.03,547.1,596.68,686.62,2501.53
380.61,534.52,665.28,681.93,2501.53
386.65,521.06,645.01,657.15,2501.53
392.89,506.71,624.55,632.66,2501.53
399.78,491.31,609.32,633.63,2501.53
384.59,464.67,575.67,623.67,2501.53
368.58,440.37,544.72,606.26,2501.53
352.81,415.46,586.84,583.48,2501.53
337.45,392.02,555.05,530.23,2501.53
299.32,356.33,499.32,482.28,2501.53
264.96,321.64,438.88,427.24,2501.53
234.48,278.52,361.05,372.3,2501.53
205.95,239.42,321.14,319.7,2501.53
179.36,188.86,258.48,256.92,2501.53
148.82,138.27,191.99,190.8,2501.53
112.82,94.27,142.41,122.45,2501.53
71.62,53.77,84.43,66.38,2501.53
30.65,30.43,31.47,26.94,2501.53
0.32,0.69,0.64,0.55,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
3.07,3.27,3.9,0.49,2501.53
9.9,5.8,11.51,6.26,2501.53
21,19.5,17.16,20.82,2501.53
34.67,41.17,32.06,37.63,2501.53
51.16,53.64,48.21,50.41,2501.53
70.45,65.83,58.38,65.41,2501.53
85.35,77.55,70.43,78.99,2501.53
100.89,89.34,88.16,94.78,2501.53
110.64,104.77,98.34,112.68,2501.53
120.86,121.03,123.02,127.19,2501.53
131.91,134.99,132.81,143.96,2501.53
144.31,149.66,153.66,161.84,2501.53
149.5,151.96,153.86,168.64,2501.53
156.59,154.06,153.99,188.13,2501.53
167.25,155.33,182.55,204.07,2501.53
180.14,155.76,180.05,206.66,2501.53
182.07,153.33,175.3,208.59,2501.53
187.08,150.08,201.46,222.29,2501.53
199.36,146.06,194.18,222.54,2501.53
213.84,141.01,186.28,220.22,2501.53
207.3,140.04,217.31,222.18,2501.53
203.44,138.12,210.58,217.82,2501.53
202.45,133.57,203.42,210.56,2501.53
205.86,128.25,200.8,187.65,2501.53
176.27,117.81,178.06,175.15,2501.53
152.31,107.03,169.08,143.06,2501.53
130.99,94.61,139.13,112.67,2501.53
113.42,82.48,110.9,85.84,2501.53
89.08,64.79,71.34,67.12,2501.53
66.46,48.29,56.55,45.51,2501.53
46.03,31.04,41.45,27.65,2501.53
27.27,17.02,22.21,15.14,2501.53
17.78,12.55,13.43,5.15,2501.53
1.5,1.21,0,0.28,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
3.52,4.19,3.41,0.32,2501.53
6.1,12.36,12.33,2.14,2501.53
19.74,20.85,20.9,7.11,2501.53
40.83,29.06,29.28,15.57,2501.53
51.04,39.29,36.01,27.2,2501.53
60.41,50.09,38.07,39.28,2501.53
68.79,60.16,42.38,48.87,2501.53
76.17,70.04,166.74,57.76,2501.53
81.2,76.53,63.34,66.47,2501.53
85.28,82.08,67.86,75.18,2501.53
88.28,85.04,82.08,85.87,2501.53
90.22,86.97,101.59,97.87,2501.53
90.96,87.4,99.87,108.34,2501.53
90.94,86.87,125.57,116.11,2501.53
90.22,85.43,121.33,124.6,2501.53
88.85,83.14,129.65,129.73,2501.53
86.19,83.04,137.25,132.49,2501.53
82.9,82.26,132.82,132.91,2501.53
79.03,80.83,139.56,125.9,2501.53
74.65,78.78,134.05,120.75,2501.53
69.99,76.76,136.96,115.39,2501.53
65.05,74.16,121.18,110.64,2501.53
59.79,70.95,115.53,104.56,2501.53
54.28,67.14,95.27,90.97,2501.53
49.03,63.06,90.03,80.88,2501.53
43.57,58.34,78.42,68.83,2501.53
37.98,53.02,58.72,56.53,2501.53
32.32,47.1,47.81,44.18,2501.53
27.6,40.32,32.21,31.81,2501.53
22.58,33.07,25.57,20.74,2501.53
17.28,25.54,14.56,11.33,2501.53
11.76,17.6,6.49,4.63,2501.53
6.13,9.34,6.65,0.99,2501.53
0.6,1.15,0,0.04,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
2.74,3.47,2.69,0.14,2501.53
6.26,9.42,7.06,2.55,2501.53
16.34,14.73,9.3,11.89,2501.53
30.88,18.91,16.04,28.46,2501.53
41.73,26.25,26.77,54.81,2501.53
53.24,34.24,60.78,85.19,2501.53
65.19,42.1,69.23,112.68,2501.53
77.52,50.16,100.47,133.84,2501.53
87.03,64.22,107.25,130.62,2501.53
95.95,79.8,145.66,126.03,2501.53
103.88,99.63,150.86,114.86,2501.53
111.02,121.43,123.69,93.27,2501.53
116.55,135.65,129.6,82.83,2501.53
121.21,150.05,135.28,87.13,2501.53
125.4,161.31,94.41,94.05,2501.53
128.59,173.37,102.66,104.35,2501.53
134.92,194.62,116.3,104.79,2501.53
140.36,216.47,131.5,102.08,2501.53
144.63,240.31,145.56,95.32,2501.53
147.74,271.14,163.63,93.39,2501.53
148.94,280.73,121.88,92.75,2501.53
149.16,292.11,130.56,96.23,2501.53
148.27,302.08,138.22,99.44,2501.53
146.49,310.77,115.5,122.32,2501.53
139.18,267.44,114.47,157.93,2501.53
131.43,226.31,120.65,192.2,2501.53
114.53,176.43,132.58,197.73,2501.53
98.68,135.1,122.7,176.12,2501.53
73.03,94,113.14,153.53,2501.53
50.38,58.02,118.67,143.46,2501.53
36.56,35.65,87.36,130.04,2501.53
23.69,17.46,58.64,90.27,2501.53
7.63,9.23,31.39,49.99,2501.53
0.29,1.59,5.58,5.9,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
8.47,11.27,16.5,1.25,2501.53
14.3,13.75,42.25,11.41,2501.53
34.54,47.22,59.01,28.66,2501.53
62.61,105.67,113.84,50.9,2501.53
97.38,153.69,140.13,82.47,2501.53
139.56,205.27,136.64,127.92,2501.53
175.64,248.11,186.5,183.4,2501.53
215.57,289.9,230.59,255.63,2501.53
246.05,317.33,263.85,326.63,2501.53
280.61,346.89,367.11,387.26,2501.53
331.6,393.23,400.74,432.68,2501.53
396.73,442.1,434.13,451.66,2501.53
440.53,460.74,473.66,476.84,2501.53
494.53,481.37,478.79,509.72,2501.53
558.25,508.32,487.48,523.55,2501.53
631.87,538.51,521.68,518.04,2501.53
624.18,516.43,503.07,516.49,2501.53
623.56,497.48,487.66,515.1,2501.53
633.32,490.33,509.05,520,2501.53
643.74,486.22,504.71,471.8,2501.53
591.03,444.05,464.73,397.76,2501.53
539.91,411.4,378.95,329.39,2501.53
496.09,390.66,362.42,264.13,2501.53
455.05,374.43,349.91,239.07,2501.53
403.02,324.52,214.18,211.27,2501.53
350.89,276.56,189.92,164.67,2501.53
297.78,229.26,176.48,111.65,2501.53
249.14,186.96,108.73,83.29,2501.53
199.08,148.69,114.46,62.49,2501.53
151.57,111.19,113.14,45.22,2501.53
100.66,80.83,73.1,27.52,2501.53
56.75,51.38,69.44,13.92,2501.53
18.24,15.5,34.64,4.95,2501.53
1.06,0.6,0,0.69,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0.01,0.01,0.01,0,2501.53
13.03,24.06,24.25,3.67,2501.53
11.65,76.17,57.82,30.58,2501.53
54.88,123.2,90.79,87.46,2501.53
132.14,163.91,158.2,153.37,2501.53
199.86,231.95,241.5,217.01,2501.53
271.07,300.83,300.82,278.06,2501.53
359.22,404.31,385.86,326.75,2501.53
456.42,524.92,455.94,379.54,2501.53
520.06,590.74,522.4,442.54,2501.53
584.29,647.49,504.03,499.28,2501.53
648.28,704.84,563.67,549.45,2501.53
712.6,762.87,623.13,612.47,2501.53
753.63,769.24,633.65,637.95,2501.53
795.22,770.53,647.22,632.78,2501.53
846.01,778.67,655.25,622.8,2501.53
892.04,782.31,631.94,626.1,2501.53
887.19,766.52,623.36,611.8,2501.53
877.9,747.45,611.2,587.19,2501.53
860.91,723.93,585.33,553.16,2501.53
838.2,699.67,570.5,515.09,2501.53
796.75,666.05,542.98,481.36,2501.53
753,631.82,468.7,441.57,2501.53
704.51,597.32,441.98,400.88,2501.53
654.64,562.33,414.45,393.92,2501.53
598.32,507.59,355.28,385.33,2501.53
535.41,451.42,326.51,358.99,2501.53
459.5,392.97,309.68,316.43,2501.53
392.45,339.72,296.45,260.63,2501.53
326.53,285.23,270.94,215.45,2501.53
258.54,225.19,233.59,169.55,2501.53
187.16,165.88,144.76,118.57,2501.53
122.3,108.04,111.56,68.41,2501.53
62.02,54.48,65.72,32.39,2501.53
11.8,9.85,2.83,6.63,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
0,0,0,0,2501.53
